Publisher,Country,contentTitle,contentGenre,contentCategory_relleno,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
OTTera.tv,Argentina,a story for happy,Action,[IAB1-5],Movies,externa,compatible,generico,tt3884392,short,"Drama,Short",A,no_coincide,,353280,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,declarado
iion Pty Ltd,Peru,club,Drama,[IAB1-5],Movies,externa,coincide,,tt18289658,movie,Drama,B,coincide,,352960,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Argentina,desolate soul and the lingering ghost,Horror,[IAB1-5],Movies,externa,coincide,,tt11325944,movie,"Drama,Mystery,Thriller",A,no_coincide,,351600,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,stingray greatest hits,Entertainment,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,351040,[640],Television,[IAB1-7],1,2,serie,contentSeries
TCL ADs (APAC),Peru,lost in the maze,Adventure,[IAB1-5],Movies,externa,coincide,,tt29602142,movie,Documentary,A,no_coincide,,350720,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Venezuela,a date with my husband,Romance,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt15782622,movie,Drama,A,no_coincide,,348320,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,the internet,Not Applicable,,,,,,tt0113957,movie,"Action,Crime,Drama",D,no_comparable,,348160,,,[IAB1],0,0,ninguna,
PML Digital,Argentina,howzzattt- cricket miracles season 1,Anime,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,345600,[641],Television > Animation TV,[IAB1-7],1,3,interna,titulo
Select Plus PTE LTD (CTV),Chile,king of newark,Action,[IAB1-5],Movies,externa,coincide,,tt5463114,movie,"Action,Crime,Drama",A,coincide,,344960,"[325, 331, 333]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Argentina,impossible%20horror%3a%20trailer,Horror,[IAB1-5],Movies,externa,coincide,,tt7509538,movie,Horror,A,coincide,,344800,[336],Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Chile,9 kings - official release date trailer,Not Applicable,,,,,,,,,,no_comparable,,340640,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Chile,something scary season 3,Horror,[IAB1-7],Television,externa,coincide,,tt8192306,tvSeries,"Animation,Horror,Short",B,coincide,,340480,[641],Television > Animation TV,[IAB1-7],2,3,externa,titulo
AWG Media,Argentina,de mala e cuia em joão pessoa,Lifestyle,[IAB20-1],Adventure Travel,interna,compatible,generico,,,,,no_comparable,,340000,[640],Television,[IAB1-7],1,2,interna,contentSeries
iion Pty Ltd,Mexico,cat & keet  season 1,Anime,[IAB1],Arts & Entertainment,interna,compatible,generico,tt6443326,tvSeries,Animation,C,no_comparable,,339680,[641],Television > Animation TV,[IAB1-7],1,3,interna,titulo
OTTera.tv,Venezuela,assassinato em new hampshire: a história inteligente de pamela,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,,,,,no_comparable,,339040,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
AWG Media,Argentina,desafio com gabigol e everton ribeiro,Entertainment,[IAB17],Sports,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,335680,[640],Television,[IAB1-7],1,2,serie,contentSeries
iion Pty Ltd,Mexico,alien%20high%20,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt18501888,movie,"Action,Adventure,Animation",B,sin_genero_declarado,,334400,"[325, 329, 334]",Movies > Action and Adventure Movies | Movies > Animation Movies | Movies > Family and Children Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Venezuela,a terrível suspeita,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt0102901,tvMovie,Drama,A,coincide,,330080,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,externa,
TCL ADs (APAC),Colombia,cc & company,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,326080,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
iion Pty Ltd,Argentina,true colors : trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt0103125,movie,Drama,B,coincide,,322320,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Televisa Univision via SpringServe,Mexico,vix,Drama,[IAB1-5],Movies,externa,coincide,,tt29704967,movie,"Action,Drama,Horror",B,coincide,,319520,"[325, 333, 336]",Movies > Action and Adventure Movies | Movies > Drama Movies | Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Chile,rain,Entertainment,[IAB1-5],Movies,externa,coincide,,tt0046076,movie,"Drama,Musical,Romance",B,sin_genero_declarado,,317120,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
Connekt Media (oRTB CTV),Mexico,Not Applicable,Family,[IAB1-7],Television,interna,compatible,generico,,,,,no_comparable,,317120,[645],Television > Children's TV,[IAB1-7],2,3,interna,declarado
TCL ADs (APAC),Chile,the bounty killer: trailer,Western,[IAB1-5],Movies,externa,coincide,,tt3209242,movie,"Action,Drama,Western",B,coincide,,315840,"[325, 333]",Movies > Action and Adventure Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
AWG Media,Argentina,desafio impossível - chutando a bola pra fora do estádio!,Entertainment,[IAB17],Sports,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,312960,[640],Television,[IAB1-7],1,2,serie,contentSeries
Zeasn Europe B.V. (Springserve),Peru,fail_tube,Movies,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,308480,[324],Movies,[IAB1-5],1,2,ninguna,genero
TCL ADs (APAC),Mexico,cgtn-espanol,News,[IAB12],News,interna,coincide,,,,,,no_comparable,,308000,,,,1,1,interna,
iion Pty Ltd,Peru,eve: trailer,Horror,[IAB1-5],Movies,externa,coincide,,tt6189372,movie,"Drama,Thriller",B,no_coincide,,307200,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Mexico,sweet taste of souls,Horror,[IAB1-5],Movies,externa,coincide,,tt8985390,movie,"Fantasy,Horror,Thriller",A,coincide,,304640,"[335, 336, 331]",Movies > Fantasy Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
Pluto LATAM via SpringServe,Colombia,Not Applicable,Hobbies,"[246, 335, 652]",Hobbies & Interests > Sci-fi and Fantasy | Movies > Fantasy Movies | Television > Science Fiction TV,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,301600,,,,3,3,ninguna,
TCL ADs (APAC),Argentina,guardianes de la luz,Comedy,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,300320,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
TCL ADs (APAC),Peru,alfaaz_trailer,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,300160,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
iion Pty Ltd,Argentina,surfing favela,Movies,[IAB1-5],Movies,externa,coincide,,tt0949774,movie,Documentary,A,sin_genero_declarado,,294720,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Mexico,cine en espanol,Movies,[IAB1-5],Movies,interna,coincide,,,,,,no_comparable,,293600,,,,2,2,ninguna,declarado
iion Pty Ltd,Argentina,box playlist,Entertainment,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,292800,,,,1,1,ninguna,
Aluna Limited,Peru,haunted_trailer,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,291360,[336],Movies > Horror Movies,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Mexico,black fly,Drama,[IAB1-5],Movies,externa,coincide,,tt3605304,movie,Thriller,A,no_coincide,,290560,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Ecuador,naked lies,Drama,[IAB1-5],Movies,externa,coincide,,tt0139487,movie,"Action,Crime,Drama",B,coincide,,288480,"[325, 331, 333]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Chile,we're still together,Adventure,[IAB1-5],Movies,externa,coincide,,tt3755228,movie,Drama,A,no_coincide,,287200,"[333, 328]",Movies > Drama Movies | Movies > Indie and Arthouse Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Venezuela,13 score,Action,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt3168890,movie,Horror,A,no_coincide,,286720,[336],Movies > Horror Movies,[IAB1-5],1,3,externa,imdb
TCL ADs (APAC),Argentina,wadi al jinn - al hazrad - s2,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,,,,,no_comparable,,275200,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Televisa Univision via SpringServe,Argentina,simplemente maria,Drama,[IAB1-7],Television,externa,coincide,,tt0211866,tvSeries,"Drama,Romance",B,coincide,,273120,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],2,3,externa,imdb
OTTera.tv,Venezuela,no strings,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt4075496,short,"Drama,Romance,Short",B,coincide,,272640,"[333, 647, 326]",Movies > Drama Movies | Television > Drama TV | Movies > Romance Movies,[IAB1],1,2,externa,
TCL ADs (APAC),El Salvador,haunted_trailer,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,270720,[336],Movies > Horror Movies,[IAB1],1,2,interna,
iion Pty Ltd,Peru,nail in the coffin: the fall & rise of vampiro,Documentary,[IAB1-5],Movies,externa,coincide,,tt10489756,movie,"Biography,Documentary,Sport",A,coincide,,269120,"[332, 333]",Movies > Documentary Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Argentina,bala%20na%20agulha,Not Applicable,[IAB1-5],Movies,externa,compatible,generico,tt0149898,tvMovie,"Action,Mystery,Thriller",A,sin_genero_declarado,,264160,"[325, 331]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,declarado
iion Pty Ltd,Peru,tomahawk trail,Western,[IAB1-5],Movies,externa,coincide,,tt0165990,movie,"Drama,Western",A,coincide,,262240,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Xapads Media - CTV,Chile,dj central tv - season 05. ep. 10,Entertainment,[IAB1-6],Music,interna,compatible,generico,,,,,no_comparable,,261600,[640],Television,[IAB1-7],1,2,ninguna,titulo
Select Plus PTE LTD (CTV),Mexico,documentaries,Documentary,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,260800,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,interna,
TCL ADS - Springserve,Mexico,"\did i mention\"" (sing-along)   descendants music video""",Entertainment,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,260640,,,,1,1,ninguna,
OTTera.tv,Venezuela,om nom,Not Applicable,,,,,,tt4643420,tvSeries,"Action,Adventure,Animation",C,no_comparable,,260000,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Peru,morte em pequenas doses,Drama,[IAB1-5],Movies,externa,compatible,generico,tt0112835,tvMovie,"Crime,Drama,Thriller",A,coincide,,258880,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,declarado
OTTera.tv,Argentina,exhaustion,Entertainment,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,tt11000720,short,"Drama,Short",D,no_comparable,,257280,,,,1,1,ninguna,
Select Plus PTE LTD (CTV),Argentina,navidad con las gemelas,Romance,[IAB1-5],Movies,externa,coincide,,tt29621759,movie,Comedy,A,no_coincide,,255520,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Argentina,asaltantes de tumbas,Fantasy,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,254560,[335],Movies > Fantasy Movies,[IAB1],1,2,interna,
OTTera.tv,Peru,wolf girl: trailer,Horror,[IAB1-5],Movies,externa,coincide,,tt0265752,movie,"Drama,Fantasy,Horror",B,coincide,,254080,"[333, 335, 336]",Movies > Drama Movies | Movies > Fantasy Movies | Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Mexico,period chart_trailer,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,,,,,no_comparable,,254080,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Guatemala,al diablo con los guapos,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1132292,tvSeries,"Drama,Romance",A,coincide,vertical,253280,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Select Plus PTE LTD (CTV),Peru,lovemakers: trailer,Romance,[IAB1-5],Movies,externa,coincide,,tt2015478,movie,"Comedy,Romance",A,coincide,,251840,"[330, 326]",Movies > Comedy Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Chile,mondoyan season 1,Anime,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,250560,[641],Television > Animation TV,[IAB1-7],1,3,interna,titulo
TCL ADs (APAC),Mexico,kids+ (es),Family,[IAB1-7],Television,interna,compatible,generico,,,,,no_comparable,,245760,[645],Television > Children's TV,[IAB1-7],2,3,interna,declarado
TCL ADs (APAC),Mexico,all%20its%20takes%20,Not Applicable,,,,,,,,,,no_comparable,,245440,,,[IAB1],0,0,ninguna,
Select Plus PTE LTD (CTV),Chile,darling. darling. wendy,Drama,[IAB1-5],Movies,externa,compatible,generico,tt7345932,short,"Drama,Fantasy,Short",A,coincide,,244000,"[333, 335]",Movies > Drama Movies | Movies > Fantasy Movies,[IAB1-5],2,3,externa,declarado
iion Pty Ltd,Peru,grudge race,Action,[IAB1-7],Television,externa,coincide,,tt6291472,tvSeries,Reality-TV,A,no_coincide,,244000,[651],Television > Reality TV,[IAB1-7],2,3,externa,imdb
iion Pty Ltd,Mexico,the%20length%20of%20time,Documentary,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,242720,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Argentina,sub-verge - official trailer   galaxies gaming showcase 2025,Not Applicable,,,,,,,,,,no_comparable,,242240,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Argentina,the%20signature%20,Romance,[IAB1-5],Movies,externa,coincide,,tt28435822,movie,Drama,B,no_coincide,,241760,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Argentina,jagaban,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,239840,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
METAX SOFTWARE PTE. LTD. (Exchange),Colombia,the buddy cop,Action,[IAB1-5],Movies,externa,coincide,,tt20412912,movie,Comedy,A,no_coincide,,239200,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Colombia,shadow of vengeance,Action,[IAB1],Arts & Entertainment,interna,compatible,generico,tt22794158,movie,,C,no_comparable,,239040,[325],Movies > Action and Adventure Movies,[IAB1],1,2,interna,
OTTera.tv,Argentina,el despertar de un asesino,Not Applicable,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,238560,,,,1,1,ninguna,
TCL ADs (APAC),Colombia,polis corruptos,Comedy,[IAB1-5],Movies,externa,coincide,,tt11317932,movie,Comedy,B,coincide,,238080,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
Plex TV  via OW OTT,Venezuela,Not Applicable,Thriller,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,237920,[331],Movies > Crime and Mystery Movies,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Peru,freshman year,Drama,[IAB1-5],Movies,externa,coincide,,tt11618536,movie,"Comedy,Drama,Romance",B,coincide,,235360,"[330, 333, 326]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
FUNKE Digital GmbH | Publica,Mexico,tormenta oscura: la última tormenta,Horror,"[IAB1, IAB1-5]",Arts & Entertainment | Movies,interna,compatible,generico,,,,,no_comparable,,235200,[336],Movies > Horror Movies,[IAB1-5],2,3,interna,declarado
Select Plus PTE LTD (CTV),Mexico,a-z b-flix,Entertainment,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,234400,,,,1,1,ninguna,
AWG Media,Peru,chicago p.d. ep 708: no regrets,Action,[IAB1-7],Television,externa,coincide,,tt2805096,tvSeries,"Action,Crime,Drama",A,coincide,,233920,[647],Television > Drama TV,[IAB1-7],2,3,externa,titulo
Roku - oRTB,Mexico,Not Applicable,Not Applicable,"[IAB1-7, IAB7, IAB7-35, IAB7-38]",Television | Health & Fitness | Pediatrics | Senor Health,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,231040,,,,2,2,serie,contentSeries
iion Pty Ltd,Colombia,road 2 smoke out_trailer,Documentary,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,229280,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,interna,
iion Pty Ltd,Argentina,7th commandment,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,227680,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
TCL ADs (APAC),Colombia,melissa,Drama,[IAB1-5],Movies,externa,coincide,,tt0156788,movie,Drama,B,coincide,,227040,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Colombia,chess,Not Applicable,,,,,,tt0842001,movie,"Action,Comedy,Crime",D,no_comparable,,226240,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Peru,where love has gone,Drama,[IAB1-5],Movies,externa,coincide,,tt0058745,movie,Drama,B,coincide,,223520,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Aluna Limited,Peru,única tv,Lifestyle,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,222720,,,,1,1,interna,
TCL ADS - Springserve,Argentina,heavenquest%3a%20a%20pilgrim%27s%20progress,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt5167200,movie,"Action,Adventure,Fantasy",A,sin_genero_declarado,,220960,"[325, 335]",Movies > Action and Adventure Movies | Movies > Fantasy Movies,[IAB1-5],2,3,externa,imdb
Xapads Media - CTV,Argentina,ep 31 sleight of foot,Animation,"[IAB1-7, IAB17-12]",Television | Football,interna,compatible,generico,,,,,no_comparable,,220480,[641],Television > Animation TV,[IAB1-7],2,3,interna,contentSeries
TCL ADS - Springserve,Mexico,the island diaries: the island diaries,Lifestyle,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,219840,,,,1,1,interna,
TCL ADS - Springserve,Mexico,victims of child abuse,Documentary,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,217600,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,interna,
TCL ADs (APAC),Ecuador,etiqueta no rigurosa,Documentary,[IAB1-5],Movies,externa,coincide,,tt5952720,movie,Documentary,A,coincide,,216320,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Colombia,x-men: fénix oscura,Sci-Fi,[IAB1-5],Movies,externa,coincide,,tt6565702,movie,"Action,Adventure,Sci-Fi",A,coincide,,216320,"[325, 327]",Movies > Action and Adventure Movies | Movies > Science Fiction Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Argentina,undercurrents,Documentary,[IAB1-5],Movies,externa,compatible,generico,tt28490224,short,"Documentary,Short",B,coincide,,215760,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,declarado
iion Pty Ltd,Argentina,weird toons,Animation,[IAB1-7],Television,interna,compatible,generico,,,,,no_comparable,,215200,[641],Television > Animation TV,[IAB1-7],2,3,interna,declarado
AWG Media,Peru,2026 championship format announcement,Not Applicable,[IAB17-1],Auto Racing,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,213440,,,,2,2,ninguna,
TCL ADs (APAC),Mexico,dedh ishqiya,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt2675978,movie,"Comedy,Drama,Romance",A,coincide,,213280,"[330, 333, 326]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],1,3,externa,imdb
Xapads Media - CTV,Argentina,a volta do jogo do zoom! - o final mais tenso possível,Game Show,[IAB17],Sports,interna,compatible,generico,,,,,no_comparable,,213120,[640],Television,[IAB1-7],1,2,interna,contentSeries
iion Pty Ltd,Argentina,william kelly's war: trailer,Action,[IAB1-5],Movies,externa,coincide,,tt4149656,movie,"Drama,War",A,coincide,,213120,"[333, 325]",Movies > Drama Movies | Movies > Action and Adventure Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Colombia,escape tv,Documentary,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,212960,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,interna,
iion Pty Ltd,Argentina,focus,Entertainment,[IAB1-5],Movies,externa,compatible,generico,tt6815862,video,"Music,Short",B,sin_genero_declarado,,212480,,,,2,2,externa,declarado
Pluto LATAM via SpringServe,Mexico,Not Applicable,Hobbies,"[246, 335, 652]",Hobbies & Interests > Sci-fi and Fantasy | Movies > Fantasy Movies | Television > Science Fiction TV,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,210880,,,,3,3,ninguna,
Select Plus PTE LTD (CTV),Chile,navidad con las gemelas,Romance,[IAB1-5],Movies,externa,coincide,,tt29621759,movie,Comedy,A,no_coincide,,210720,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
Televisa Univision via SpringServe,Ecuador,la fuerza del destino,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0118055,movie,"Drama,Romance",B,coincide,,210720,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],1,3,externa,imdb
OTTera.tv,Colombia,life & me,Not Applicable,[IAB1],Arts & Entertainment,externa,compatible,generico,tt29594199,movie,"Comedy,Drama",A,sin_genero_declarado,,210080,"[330, 333]",Movies > Comedy Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Select Plus PTE LTD (CTV),Argentina,amityville: a new generation,Horror,[IAB1-5],Movies,externa,compatible,generico,tt0106262,video,Horror,A,coincide,,209760,[336],Movies > Horror Movies,[IAB1-5],2,3,externa,declarado
Select Plus PTE LTD (CTV),Peru,mi mejor amiga está muerto,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,209600,[336],Movies > Horror Movies,[IAB1],1,2,interna,
iion Pty Ltd,Argentina,amityville%3a%20dollhouse%3a%20trailer,Horror,[IAB1-5],Movies,externa,compatible,generico,tt0115535,video,Horror,A,coincide,,209120,[336],Movies > Horror Movies,[IAB1-5],2,3,externa,declarado
TCL ADs (APAC),Mexico,amber the ambulance season 1,Anime,[IAB1],Arts & Entertainment,externa,compatible,generico,tt7818362,tvSeries,"Animation,Family",A,coincide,,208800,"[641, 645]",Television > Animation TV | Television > Children's TV,[IAB1-7],1,3,externa,titulo
TCL ADs (APAC),Mexico,pikmin 3 deluxe season 1,Adventure,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,205920,[640],Television,[IAB1-7],1,2,interna,titulo
TCL ADS - Springserve,Honduras,shadow of vengeance,Action,[IAB1],Arts & Entertainment,interna,compatible,generico,tt22794158,movie,,C,no_comparable,,204240,[325],Movies > Action and Adventure Movies,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Mexico,journeys in india: s1. journeys in india,Lifestyle,[IAB1],Arts & Entertainment,interna,compatible,generico,tt3783240,tvSeries,Documentary,C,no_comparable,,203520,,,,1,1,interna,
OTTera.tv,Argentina,tom the tow truck season 1,Not Applicable,[IAB1],Arts & Entertainment,externa,compatible,generico,tt5911560,tvSeries,Family,A,sin_genero_declarado,,202240,[645],Television > Children's TV,[IAB1-7],1,3,externa,titulo
Vidaa  APAC Hisense Headquarter,Mexico,las estrellas,Sports,[IAB12],News,interna,compatible,generico,,,,,no_comparable,,201920,,,,1,1,interna,
iion Pty Ltd,Mexico,forest frenzy of boonie bears season 3,Not Applicable,,,,,,,,,,no_comparable,,201760,[640],Television,[IAB1-7],0,2,ninguna,titulo
OTTera.tv,Argentina,deceptive,Crime,[IAB1-5],Movies,externa,coincide,,tt14108010,movie,"Action,Crime,Drama",B,coincide,,200800,"[325, 331, 333]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Roku - oRTB,Puerto Rico,epg,Entertainment,"[IAB1-2, IAB1-7]",Celebrity Fan/Gossip | Television,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,200480,,,,2,2,ninguna,declarado
TCL ADs (APAC),Mexico,wrestling spotlight,Sports,[IAB17],Sports,interna,coincide,,,,,,no_comparable,,200000,[546],Sports > Wrestling,[IAB17],1,2,interna,
Select Plus PTE LTD (CTV),Mexico,lunch%20break,Not Applicable,,,,,,tt1343394,movie,Documentary,D,no_comparable,,197280,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Chile,blink and friends,Not Applicable,,,,,,tt33055563,tvSeries,Animation,C,no_comparable,,197120,,,[IAB1],0,0,ninguna,
TCL ADs (APAC),Ecuador,nitro gen omega - official trailer   galaxies gaming showcase 2025,Not Applicable,,,,,,,,,,no_comparable,,196960,,,[IAB1],0,0,ninguna,
Select Plus PTE LTD (CTV),Guatemala,nail in the coffin: the fall & rise of vampiro,Documentary,[IAB1-5],Movies,externa,coincide,,tt10489756,movie,"Biography,Documentary,Sport",A,coincide,,195840,"[332, 333]",Movies > Documentary Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Peru,sin's kitchen: trailer,Adventure,[IAB1-5],Movies,externa,coincide,,tt0203912,movie,Drama,A,no_coincide,,195040,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,rcm,Entertainment,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,193600,,,,1,1,ninguna,
iion Pty Ltd,Peru,fire with fire,Horror,[IAB1-5],Movies,externa,coincide,,tt16898440,movie,Horror,B,coincide,,192960,[336],Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
